,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,heading,bottomData,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,heading,commonIcon,Engine,Max Power,Mileage,Seats,Torque,Wheel Size,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Value Configuration,Super Charger,Turning Radius,Top Speed,Acceleration,Gross Weight,Front Tread,Rear Tread,BoreX Stroke,Compression Ratio,Ground Clearance Unladen,City
1068,0,Petrol,Sedan,"90,000",Manual,2,2nd Owner,Tata,Tata Zest,2016,3012,Revotron 1.2T XMS,₹ 2.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1193 cc,Petrol,Third Party insurance,"90,000 Kms",Second Owner,DL12,2016,5 Seats,Manual,2016,Specifications,,1193 CC,88.7bhp,17.57 kmpl,5,140Nm,,Black,Revotron Engine,1193,88.7bhp@5000rpm,140Nm@1500-4000rpm,4.0,2.0,MPFi,Yes,3995mm,1706mm,1570mm,2470mm,1115kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,390,SOHC,No,5.1 metres,154 Kmph,17 Seconds,,,,,,,delhi
1069,0,Petrol,Sedan,"80,000",Automatic,2,2nd Owner,Honda,Honda City,2010,1254,1.5 S AT,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1497 cc,Petrol,Third Party insurance,"80,000 Kms",Second Owner,DL4C,2010,5 Seats,Automatic,2010,Specifications,,1497 CC,"118PS at 6,600 rpm",16.8 kmpl,5,146Nm at 4800 rpm,15,Others,In-Line Engine,1497,"118PS at 6,600 rpm",146Nm at 4800 rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,4420 mm,1695 mm,1480 mm,2550 mm,1155 kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,506 litres,SOHC,No,5.3 m,,,,,,,,,delhi
1070,0,Petrol,Hatchback,"40,462",Manual,2,2nd Owner,Hyundai,Hyundai Santro Xing,2011,1709,GL,₹ 1.85 Lakh,₹ 1.92 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1086 cc,Petrol,Comprehensive,"40,462 Kms",Second Owner,DL10,Sept 2011,5 Seats,Manual,2011,Specifications,,1086 CC,62bhp,,5,96.1Nm,13,Silver,In-Line Engine,1086,62bhp@5500rpm,96.1Nm@3000rpm,4.0,3.0,MPFI,No,3565mm,1525mm,1590mm,2380mm,854kg,5 Speed,,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,5,218 litres,SOHC,No,4.4m,141km/hr,16.2 seconds,,1315mm,1300mm,66 x 77 mm,8.9:1,,delhi
1071,0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Swift,2018,6323,LXI 2018,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"40,000 Kms",First Owner,HR26,Dec 2018,5 Seats,Manual,2018,Specifications,,1197 CC,81.80bhp,22 kmpl,5,113Nm,,Silver,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFi,No,3840mm,1735mm,1530mm,2450mm,855kg,5,,5,Power,Disc,Drum,Tubeless,,5,268,,No,4.8 Meters,,,1315kg,1530mm,1530mm,73 x 72 mm,,,delhi
1072,0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2013,4242,VDI,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1248 cc,Diesel,Third Party insurance,"1,50,000 Kms",First Owner,HR29,2013,5 Seats,Manual,2013,Specifications,,1248 CC,74bhp,23.4 kmpl,5,190Nm,14,Others,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,3995mm,1695mm,1555mm,2430mm,1060kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,4,320 liters,,No,4.8metres,,,1505kg,1485mm,1495mm,69.6 X 82 mm,17.6:1,,delhi
1073,0,Petrol,Sedan,"47,761",Manual,1,1st Owner,Hyundai,Hyundai Verna,2020,7729,SX,₹ 10.12 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1497 cc,Petrol,Comprehensive,"47,761 Kms",First Owner,UP14,Jun 2020,5 Seats,Manual,2020,Specifications,,1497 CC,113.18bhp,17.7 kmpl,5,143.8Nm,16,White,1.5 l MPi petrol,1497,113.18bhp@6300rpm,143.8Nm@4500rpm,4.0,4.0,MPi,,4440mm,1729mm,1475mm,2600,1180,6 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",16,4,,DOHC with VIS,,,,,,,,,,,delhi
1074,0,Diesel,SUV,"80,488",Manual,1,1st Owner,Hyundai,Hyundai Creta,2020,7698,SX Diesel BSVI,₹ 13.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1493 cc,Diesel,Third Party,"80,488 Kms",First Owner,HR13,Jun 2020,5 Seats,Manual,2020,Specifications,,1493 CC,113.45bhp,,5,250Nm,17,Black,1.5 L U2 CRDi Diesel,1493,113.45bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,CRDi,Yes,4300mm,1790mm,1635mm,2610mm,1565,6-speed,,5,Power,Disc,Disc,"Tubeless, Radial",17,5,,DOHC,,,,,,,,,,,delhi
1075,0,Cng,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti S-Presso,2020,7489,VXI CNG 2019-2020,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,998 cc,CNG,Third Party insurance,"70,000 Kms",First Owner,HR87,2020,4 Seats,Manual,2020,Specifications,,998 CC,58.33bhp,31.2 kmpl,4,78Nm,,Others,K10B,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,,,3565,1520,1564,2380,831-854,5-Speed,FWD,4,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,4.5,,,1170,,,73.0 X 79.5,11.0:1,,delhi
1076,0,Diesel,SUV,"17,204",Manual,1,1st Owner,Tata,Tata New Safari,2022,8306,XT Plus BSVI,₹ 19.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1956 cc,Diesel,Comprehensive,"17,204 Kms",First Owner,DL09,Jun 2022,7 Seats,Manual,2022,Specifications,,1956 CC,167.67bhp,16.14 kmpl,7,350Nm,18,White,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,Yes,4661mm,1894mm,1786mm,2741mm,1825kg,6-Speed,,7,Power,Disc,Disc,"Tubeless, Radial",18,5,73,,,,,,,,,,,,delhi
1077,0,Petrol,Hatchback,"66,000",Automatic,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5606,1.2 Kappa Sportz Option AT,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"66,000 Kms",First Owner,DL4C,Aug 2017,5 Seats,Automatic,2017,Specifications,,1197 CC,81.86bhp,18.9 kmpl,5,113.75nm,14,Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1200,4 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,,delhi
1078,0,Petrol,Hatchback,"41,900",Manual,1,1st Owner,Renault,Renault KWID,2019,5096,RXT Optional,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,799 cc,Petrol,Comprehensive,"41,900 Kms",First Owner,HR51,Feb 2020,5 Seats,Manual,2019,Specifications,,799 CC,53.3bhp,25.17 kmpl,5,72Nm,,Silver,Petrol Engine,799,53.3bhp@5678rpm,72Nm@4386rpm,3.0,4.0,MPFi,No,3679mm,1579mm,1478mm,2422mm,730,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,300,DOHC,No,4.9 metres,135 Kmph,16 Seconds,,,,,,,delhi
1079,0,Petrol,Hatchback,"45,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,7716,Sportz,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"45,000 Kms",First Owner,UP14,Feb 2019,5 Seats,Manual,2019,Specifications,,1197 CC,81.86bhp,18.9 kmpl,5,113.75nm,,Grey,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1140,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,,12.9 Seconds,,1479mm,1493mm,,,,delhi
1080,0,Petrol,Hatchback,"52,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2013,1973,1.2 MPI Highline,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,Petrol,Comprehensive,"52,000 Kms",First Owner,DL10,Aug 2013,5 Seats,Manual,2013,Specifications,,1198 CC,74bhp,16.47 kmpl,5,110Nm,15,Blue,MPI Petrol Engine,1198,74bhp@5400rpm,110Nm@3750rpm,3.0,4.0,MPFI ,No,3971mm,1682mm,1469mm,2469mm,1053kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,280-liters,DOHC,No,4.97 metres,165 kmph,14.2 Seconds,1520kg,1460mm,1456mm,76.5 X 86.9 mm,10.5:1,,delhi
1081,0,Diesel,SUV,"40,000",Automatic,1,1st Owner,Hyundai,Hyundai Alcazar,2021,8702,Signature 7-Seater Diesel AT,₹ 21 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1493 cc,Diesel,Third Party insurance,"40,000 Kms",First Owner,DL3C,2021,7 Seats,Automatic,2021,Specifications,,1493 CC,113.42bhp,18.1 kmpl,7,250nm,18,Others,1.5 l diesel CRDi engine,1493,113.42bhp@4000rpm,250nm@1500-2750rpm,4.0,4.0,Common rail direct injection,Yes,4500mm,1790mm,1675mm,2760mm,1810,6-speed,,7,Power,Disc,Disc,"Tubeless, Radial",18,5,,DOHC,,,,,,,,,,,delhi
1082,0,Petrol,Sedan,"64,000",Manual,1,1st Owner,Honda,Honda Amaze,2015,1168,S i-Vtech,₹ 4.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,Petrol,Comprehensive,"64,000 Kms",First Owner,DL9C,Jan 2015,5 Seats,Manual,2015,Specifications,,1198 CC,86.7bhp,18 kmpl,5,109Nm,,Silver,i-VTEC Petrol Engine,1198,86.7bhp@6000rpm,109Nm@4500rpm,4.0,4.0,,No,3990mm,1680mm,1505mm,2405mm,950kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,400-litres,SOHC,No,4.5 metres,160 Kmph,15 Seconds,,,,,,,delhi
1083,0,Cng,SUV,"76,500",Manual,1,1st Owner,Mahindra,Mahindra KUV 100 NXT,2018,6922,Trip,₹ 4.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,CNG,Third Party insurance,"76,500 Kms",First Owner,DL10,Sept 2018,6 Seats,Manual,2018,Specifications,,1198 CC,82bhp,18.15 kmpl,6,115Nm,,Silver,mFALCON G80 Engine,1198,82bhp@5500rpm,115Nm@3500-3600rpm,3.0,4.0,MPFI,No,3700mm,1735mm,1655mm,2385mm,845,5 Speed,FWD,6,Power,Disc,Drum,"Tubeless,Radial",,5,243-litres,DOHC,No,5.05 meters,160 kmph,14.5 seconds,,1490mm,1490mm,,,,delhi
1084,0,Petrol,Sedan,"48,000",Manual,1,1st Owner,Honda,Honda City,2016,1215,i VTEC V,₹ 6.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1497 cc,Petrol,Third Party insurance,"48,000 Kms",First Owner,DL2C,Jan 2016,5 Seats,Manual,2016,Specifications,,1497 CC,117.3bhp,17.8 kmpl,5,145Nm,15,Red,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1049kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,510-litres,SOHC,No,5.3 metres,195 Kmph,10 Seconds,,1480mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
1085,0,Petrol,SUV,"42,000",Automatic,1,1st Owner,Tata,Tata Nexon,2019,6499,1.2 Revotron XMA,₹ 7.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,Petrol,Comprehensive,"42,000 Kms",First Owner,HR26,Jun 2019,5 Seats,Automatic,2019,Specifications,,1198 CC,108.5bhp,17 kmpl,5,170Nm,,White,Revotron 1.2L Turbocharged engine,1198,108.5bhp@5000rpm,170Nm@1750-4000rpm,3.0,4.0,MPFI,Yes,3994mm,1811mm,1607mm,2498mm,1252Kg,6 Speed,FWD,5,Power,Disc,Drum,Tubeless Radial Tyres,,5,350,DOHC,No,5.1m,154.19 kmph,11.64 Seconds,,1540 mm,1530 mm,77x85.8,,209 mm,delhi
1086,0,Petrol,SUV,"50,000",Manual,2,2nd Owner,Renault,Renault Duster,2014,5064,Petrol RxL,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1598 cc,Petrol,Comprehensive,"50,000 Kms",Second Owner,DL08,Sept 2014,5 Seats,Manual,2014,Specifications,,1598 CC,102.57bhp,13.24 kmpl,5,145Nm,16,Brown,K4M Petrol Engine,1598,102.57bhp@5850rpm,145Nm@3750rpm,4.0,4.0,MPFI,No,4315mm,1822mm,1695mm,2673mm,1195,5 speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,475-litres,DOHC,No,5.2 metres,,,1740kg,1560mm,1567mm,,,,delhi
1087,0,Petrol,SUV,"55,000",Manual,2,2nd Owner,Ford,Ford Ecosport,2017,7350,1.5 Petrol Titanium,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1496 cc,Petrol,Comprehensive,"55,000 Kms",Second Owner,DL12,Mar 2017,5 Seats,Manual,2017,Specifications,,1496 CC,120.69bhp,15.9 kmpl,5,149Nm,R16,Grey,Ti-VCT Petrol Engine,1496,120.69bhp@6500rpm,149Nm@4500rpm,3.0,4.0,Direct Injection,No,3998mm,1765mm,1647mm,2519mm,1225Kg,5 Speed,FWD,5,Electric,Ventilated Disc,Drum,"Tubeless,Radial",R16,4,352-litres,DOHC,No,5.3 metres,,,1660Kg,,,79 X 76.5 mm,11.0:1,,delhi
1088,0,Petrol,Sedan,"90,000",Manual,2,2nd Owner,Volkswagen,Volkswagen Vento,2010,2008,Petrol Highline,₹ 2.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1598 cc,Petrol,Third Party insurance,"90,000 Kms",Second Owner,,2010,5 Seats,Manual,2010,Specifications,,1598 CC,103.6bhp,15.04 kmpl,5,153Nm,15,Others,In Line Petrol Engine,1598,103.6bhp@5250rpm,153Nm@3800rpm,4.0,4.0,MPFI,No,4384mm,1699mm,1466mm,2552mm,1121kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,480-litres,DOHC,No,5.4 metres,185km/hr,,1680kg,,,,,,delhi
1089,0,Petrol,Sedan,"72,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2015,4624,E 200 CGI,₹ 23.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1991 cc,Petrol,Comprehensive,"72,000 Kms",First Owner,DL1C,Jun 2015,5 Seats,Automatic,2015,Specifications,,1991 CC,181.03bhp,12 kmpl,5,300Nm,17,White,In-Line Petrol Engine ,1991,181.03bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,Direct Injection,Yes,4879mm,2071mm,1474mm,2874mm,1720kg,7 Speed,RWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,540-litres,DOHC,No,5.3 metres,233 kmph,7.9 Seconds,2200kg,1598mm,1614mm,,,,delhi
1090,0,Petrol,SUV,"33,091",Manual,2,2nd Owner,Mahindra,Mahindra KUV 100,2018,3556,mFALCON G80 K8,₹ 5.29 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,Petrol,Zero Dep,"33,091 Kms",Second Owner,UP21,Jul 2018,6 Seats,Manual,2018,Specifications,,1198 CC,82bhp,18.15 kmpl,6,115Nm,14,Red,mFALCON G80 Engine,1198,82bhp@5500rpm,115Nm@3500-3600rpm,3.0,4.0,MPFI,No,3675mm,1715mm,1655mm,2385mm,1195,5 Speed,FWD,6,Power,Disc,Drum,"Tubeless,Radial",14,5,243-litres,DOHC,No,5.05 meters,160 kmph,14.5 seconds,,1490mm,1490mm,,,,delhi
1091,0,Petrol,Hatchback,"40,838",Manual,1,1st Owner,Renault,Renault KWID,2018,7428,RXL,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,799 cc,Petrol,Third Party insurance,"40,838 Kms",First Owner,DL8C,Oct 2018,5 Seats,Manual,2018,Specifications,,799 CC,53.26bhp,22.25 kmpl,5,72Nm,,Others,0.8 SCe,799,53.26bhp@5600rpm,72Nm@4250rpm,3.0,4.0,,,3731mm,1579,1474,,690,5 Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,279,,,,,,,,,,,,delhi
1092,0,Petrol,Sedan,"56,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2015,4673,C 200 CGI Avantgarde,₹ 24 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1796 cc,Petrol,Comprehensive,"56,000 Kms",First Owner,DL11,Oct 2015,5 Seats,Automatic,2015,Specifications,,1796 CC,186bhp,11.74 kmpl,5,285Nm,17,White,In-Line Engine,1796,186bhp@5600rpm,285Nm@2400-4000rpm,4.0,4.0,,Yes,4591mm,1770mm,1447mm,2760mm,1585kg,7 Speed,RWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless, Radial",17,4,475-litre,,No,5.42 metres,230km/hr,8.8 seconds,2020kg,,,,9.3:1,,delhi
1093,0,Diesel,MUV,"71,914",Manual,1,1st Owner,Toyota,Toyota Innova Crysta,2018,9610,2.4 VX 7 STR,₹ 16.78 Lakh,₹ 17.12 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,2393 cc,Diesel,Comprehensive,"71,914 Kms",First Owner,DL14,Aug 2018,7 Seats,Manual,2018,Specifications,,2393 CC,147.51bhp,,7,343Nm,16,Silver,2.4L Diesel Engine,2393,147.51bhp@3400rpm,343Nm@1400-2800rpm,4.0,4.0,CRDi,yes,4735,1830,1795,2750,1880,5-Speed,RWD,7,Electric,Disc,Drum,"Tubeless,Radial",16,5,300,DOHC,,5.4,,,,,,,,,delhi
1094,0,Petrol,Hatchback,"67,043",Manual,1,1st Owner,Maruti,Maruti Swift,2017,10403,VXI,₹ 4.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"67,043 Kms",First Owner,HR26,May 2017,5 Seats,Manual,2017,Specifications,,1197 CC,88.50bhp,22.38 kmpl,5,113Nm,,Silver,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,3845mm,1735,1530,2450,875-905,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,,,4.8,,,1335,1530,1530,,,,delhi
1095,0,Petrol,SUV,"18,000",Automatic,1,1st Owner,Mini,Mini Cooper Countryman,2021,8394,Cooper S,₹ 32.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1998 cc,Petrol,Comprehensive,"18,000 Kms",First Owner,PB10,Jan 2021,5 Seats,Automatic,2021,Specifications,,1998 CC,189.08bhp,14.34 kmpl,5,280Nm,17,Silver,Petroll Engine,1998,189.08bhp@5000-6000rpm,280Nm@1350rpm,4.0,4.0,MPFI,Yes,4299 mm,1822 mm,1557 mm,2595mm,1535 kg,7-Speed DCT Steptronic,AWD,5,Power,Disc,Drum,"Tubeless,Runflat",17,5,450-litres,DOHC,No,6.0 metres,225 Kmph,7.5,2050 kg,1534mm,1559mm,11:01,,,delhi
1096,0,Petrol,Sedan,"1,00,010",Manual,1,1st Owner,Toyota,Toyota Etios,2011,2185,VX,₹ 2.07 Lakh,₹ 2.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1496 cc,Petrol,Comprehensive,"1,00,010 Kms",First Owner,DL10,May 2012,5 Seats,Manual,2011,Specifications,,1496 CC,88.7bhp,17.6 kmpl,5,132Nm,15,Silver,"2NR-FE ,Gasoline, 4 Cylin",1496,88.7bhp@5600rpm,132Nm@3000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,4265mm,1695mm,1510mm,2550mm,930kg,5 Speed,FWD,5,Power,Ventilated Disc ,Drum,"Tubeless,Radial",15,4,595-litre,DOHC,No,4.9 metres,,,,,,,,,delhi
1097,0,Petrol,Hatchback,"70,000",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2016,3982,VXI AT,₹ 3.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,998 cc,Petrol,Third Party insurance,"70,000 Kms",Second Owner,,2016,5 Seats,Automatic,2016,Specifications,,998 CC,67.04bhp,23.1 kmpl,5,90Nm,,Others,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,3715mm,1635mm,1565mm,2425mm,840kg,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,DOHC,No,4.7 metres,150 Kmph,15.05 Seconds,1250kg,1420mm,1410mm,73 X 82 mm,11.0:1,,delhi
1098,0,Petrol,Sedan,"56,857",Manual,1,1st Owner,Honda,Honda City,2015,1280,i VTEC VX,₹ 6.03 Lakh,₹ 6.14 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1497 cc,Petrol,Comprehensive,"56,857 Kms",First Owner,HR26,Apr 2015,5 Seats,Manual,2015,Specifications,,1497 CC,117.3bhp,17.4 kmpl,5,145Nm,15,Silver,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1065kg,5 Speed ,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,510-litres,SOHC,No,5.3 metres,195 Kmph,10 Seconds,,1480mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
1099,0,Petrol,Sedan,"1,20,000",Automatic,1,1st Owner,Toyota,Toyota Camry,2014,2123,Hybrid,₹ 14 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,2494 cc,Petrol,Third Party insurance,"1,20,000 Kms",First Owner,HR26,2014,5 Seats,Automatic,2014,Specifications,,2494 CC,158.2bhp,19.16 kmpl,5,213Nm,17,Others,2AR FXE Petrol Engine ,2494,158.2bhp@5700rpm,213Nm@4500rpm,4.0,4.0,Electronic Fuel Injection(EFI),No,4825mm,1825mm,1480mm,2775mm,1625kg,6 Speed ,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",17,4,,DOHC,No,5.5 metres,,,2100kg,1580mm,1570mm,90 X 98 mm,,,delhi
1100,0,Diesel,SUV,"92,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GL-Class,2015,4634,350 CDI Blue Efficiency,₹ 31.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,2987 cc,Diesel,Third Party insurance,"92,000 Kms",First Owner,HR26,Apr 2015,7 Seats,Automatic,2015,Specifications,,2987 CC,254.8bhp,11.3 kmpl,7,619Nm,19,White,V-Type Diesel Engine,2987,254.8bhp@3600rpm,619Nm@1600-2400rpm,6.0,4.0,CRDI,Yes,5120mm,2141mm,1850mm,3075mm,2535kg,7 Speed,AWD,7,Power,Disc,Disc,"Tubeless,Radial",19,5,680-litres,DOHC,No,6.2 metres,220 Kmph,7.9 Seconds,,1655mm,1675mm,83 x 92 mm,17.7:1,,delhi
1101,0,Diesel,Sedan,"45,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2019,7579,Exclusive E 220d,₹ 50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1950 cc,Diesel,Comprehensive,"45,000 Kms",First Owner,UP16,Nov 2019,5 Seats,Automatic,2019,Specifications,,1950 CC,191.7bhp,16.1 kmpl,5,400Nm,17,White,CDI In-line Engine,1950,191.7bhp@3800rpm,400Nm@1600-2800rpm,4.0,4.0,CRDI,Yes,5063mm,1860mm,1494mm,3079mm,1805,9 Speed,RWD,5,Electric,Ventilated Disc,Disc,"Tubeless,Radial",17,4,540-litres,DOHC,No,6 metres,240 kmph,7.3 Seconds,,1595mm,1597mm,,,,delhi
